"K008552"	2.861142977
"K003229"	2.86114292
"K015594"	2.861142984
"A000446"	0.01938252375
"A004042"	0.01938256105
"A004450"	0.01938245917
"A005311"	0.01938252853
"A004382"	0.01938234539
"A005824"	0.0193822812
"A014853"	0.01938263676
"A007848"	0.01938234375
"A011590"	0.01938246343
"A014252"	0.01938270778
"A006773"	0.0193825572
"A009522"	0.01938251089
"A010043"	0.01938257485
"A002125"	0.01938218969
"K003270"	2.861142947
"K010861"	2.861142789
"K014981"	2.861143024
"A013488"	0.01938253844
"A004384"	0.0193823746
"K009182"	2.861142849
"K005225"	4.363322555
"A001057"	0.3554422768
"A013410"	0.3554422264
"A007075"	1.777699901
"A013274"	1.777699869
"A005866"	0.3555902331
"A004066"	0.3555900893
"A015842"	1.777699638
"A013405"	0.3555904463
"A000746"	0.3555900775
"A013132"	0.3555899238
"A002849"	0.6401243222
"K009520"	2.215427973
"A001017"	0.3555901374
"A002065"	0.3555902454
"A014617"	0.3555903335
"A007505"	0.3555902559
"A008906"	0.3555902282
"A016206"	1.777699658
"K010975"	3.200067672
"A000444"	0.1523388162
"A011159"	0.3555901379
"A007025"	1.777699801
"A001097"	1.777699372
"A007169"	0.3555902793
"A000528"	0.3555902339
"A006338"	0.3555902459
"A010679"	0.3555902914
"A010958"	0.355590396
"A006392"	0.6401242415
"K011935"	2.215427864
"K002451"	1.777876987
"K003786"	1.777876684
"K002509"	1.777876688
"A004714"	0.3555901368
"A008146"	0.3555902175
"A001628"	0.1523387853
"A008896"	0.3555904182
"A008108"	1.371453539
"A012292"	0.1523389378
"A008264"	0.1523387724
"A014339"	1.777700266
"A011053"	0.1523384561
"A011479"	0.1523387896
"A007195"	0.1523388511
"A002813"	0.1523387255
"A011343"	1.066537759
"A010131"	1.06653779
"A000540"	1.066537953
"A002615"	1.06653776
"A003819"	1.371453527
"K000038"	2.048508014
"K013859"	2.21542772
"K007991"	2.048507679
"K011745"	4.266394296
"K009350"	1.777876882
"K009858"	1.777876589
"K013640"	4.266394904
"K005549"	1.570785501
"A001623"	1.37145354
"K013487"	1.777876862
"A000565"	0.3555898946
"A007998"	1.371453679
"A007876"	1.371453538
"A007666"	1.371453697
"A005660"	1.777701845
"G010864"	0.02735917453
"A002653"	1.371453537
"A008825"	1.777700462
"A003563"	1.777699713
"A001223"	1.777699362
"A008643"	1.77769967
"A006539"	1.777699756
"A001154"	1.777699242
"A014916"	1.777699086
"A001062"	1.777699779
"K000957"	1.777581164
"A013988"	1.777700359
"A014726"	0.6400108007
"A012229"	1.066537564
"A008861"	0.6400110394
"A008048"	0.6400105147
"A004242"	33.4117695
"A006413"	1.777699779
"A011978"	1.371453213
"A014310"	1.777699678
"A008000"	0.3555902078
"O012362"	0.3555901994
"A008078"	0.3555898019
"A010278"	1.777699687
"A013518"	0.3555897096
"K005062"	0.3555092062
"K013135"	2.861523319
"K013396"	0.3555901824
"A003343"	0.3555901455
"G004489"	0.640010525
"G000891"	0.6400112007
"G002468"	0.6400119894
"G013441"	0.6400107896
"K002646"	0.9503665219
"G007082"	0.6400110838
"G015011"	0.6400110545
"K015506"	1.34008046
"K013127"	0.3555902302
"K014224"	0.02735966651
"A014272"	1.066538203
"K001443"	0.02735946745
"A013254"	1.777699143
"A003570"	1.371453757
"K009045"	2.215428095
"K014143"	0.3555900379
"K009454"	4.26688309
"K003020"	1.777876734
"K003879"	0.6400107527
"A013509"	151.0040469
"K009575"	1.777581103
"A005480"	1.371453402
"O008855"	0.3555906137
"K013182"	0.3555903015
"A014253"	1.777699784
"G002006"	0.6400108964
"A015371"	0
"G002339"	0.6400104475
"G004630"	0.6400113081
"A010695"	0
"A013029"	0.1523604513
"A012074"	7.353185003
"A003900"	25.32464889
"G012685"	0.6400113389
"A005456"	0.1523387472
"K011618"	0
"A006980"	0.1523388857
"A008178"	0
"A009947"	1.777700037
"A006313"	0.1523387362
"A005797"	56.27473398
"G015488"	1.371453202
"G004038"	1.371453443
"G011524"	1.371453784
"G006551"	1.371453331
